KrakenDB,NCBI_Parent
1000144817,10941
1000144818,10941
1000144819,10941
1000144820,10941
1000144821,10941
1000144822,10941
1000144823,10941
1000144824,10941
1000144825,10941
1000144826,10941
1000144827,10941
1000144828,10941
1000144829,10941
1000144830,10941
1000144831,10941
1000144832,10941
1000144833,10941
1000144834,10941
1000144835,10941
1000144836,10941
1000144837,10941
1000144838,10941
1000144839,10941
1000144840,10941
1000144841,10941
1000144842,10941
1000144843,10941
1000144844,10941
1000144845,10941
1000144846,10941
1000144847,10941
1000144848,10941
1000144849,10941
1000144850,10941
1000144851,10941
1000144852,10941
1000144853,10941
1000144854,10941
1000144855,10941
1000144856,10941
1000144857,10941
1000144858,10941
1000144859,10941
1000144860,10941
1000144861,10941
1000144862,10941
1000144863,10941
1000144864,10941
1000144865,10941
1000144866,10941
1000144867,10941
1000144868,10941
1000144869,10941
1000144870,10941
1000144871,10941
1000144872,10941
1000144873,10941
1000144874,10941
1000144875,10941
1000144876,10941
1000144877,10941
1000144878,10941
1000144879,10941
1000144880,10941
1000144881,10941
1000144882,10941
1000144883,10941
1000144884,10941
1000144885,10941
1000144886,10941
1000144887,10941
1000144888,10941
1000144889,10941
1000144890,10941
1000144891,10941
1000144892,10941
1000144893,10941
1000144894,10941
1000144895,10941
1000144896,10941
1000144897,10941
1000144898,10941
1000144899,10941
1000144900,10941
1000144901,10941
1000144902,10941
1000144903,10941
1000144904,10941
1000144905,10941
1000144906,10941
1000144907,10941
1000144908,10941
1000144909,10941
1000144910,10941
1000144911,10941
1000144912,10941
1000144913,10941
1000144914,10941
1000144915,10941
1000144916,10941
1000144917,10941
1000144918,10941
1000144919,10941
1000144920,10941
1000144921,10941
1000144922,10941
1000144923,10941
1000144924,10941
1000144925,10941
1000144926,10941
1000144927,10941
1000144928,10941
1000144929,10941
1000144930,10941
1000144931,10941
1000144932,10941
1000144933,10941
1000144934,10941
1000144935,10941
1000144936,10941
1000144937,10941
1000144938,10941
1000144939,10941
1000144940,10941
1000144941,10941
1000144942,10941
1000144943,10941
1000144944,10941
1000144945,10941
1000144946,10941
1000144947,10941
1000144948,10941
1000144949,10941
1000144950,10941
1000144951,10941
1000144952,10941
1000144953,10941
1000144954,10941
1000144955,10941
1000144956,10941
1000144957,10941
1000144958,10941
1000144959,10941
1000144960,10941
1000144961,10941
1000144962,10941
1000144963,10941
1000144964,10941
1000144965,10941
1000144966,10941
1000144967,10941
1000144968,10941
1000144969,10941
1000144970,10941
1000144971,10941
1000144972,10941
1000144973,10941
1000144974,10941
1000144975,10941
1000144976,10941
1000144977,10941
1000144978,10941
1000144979,10941
1000144980,10941
1000144981,10941
1000144982,10941
1000144983,10941
1000144984,10941
1000144985,10941
1000144986,10941
1000144987,10941
1000144988,10941
1000144989,10941
1000144990,10941
1000144991,10941
1000144992,10941
1000144993,10941
1000144994,10941
1000144995,10941
1000144996,10941
1000144997,10941
1000144998,10941
1000144999,10941
1000145000,10941
1000145001,10941
1000145002,10941
1000145003,10941
1000145004,10941
1000145005,10941
1000145006,10941
1000145007,10941
1000145008,10941
1000145009,10941
1000145010,10941
1000145011,10941
1000145012,10941
1000145013,10941
1000145014,10941
1000145015,10941
1000145016,10941
1000145017,10941
1000145018,10941
1000145019,10941
1000145020,10941
1000145021,10941
1000145022,10941
1000145023,10941
1000145024,10941
1000145025,10941
1000145026,10941
1000145027,10941
1000145028,10941
1000145029,10941
1000145030,10941
1000145031,10941
1000145032,10941
1000145033,10941
1000145034,10941
1000145035,10941
1000145036,10941
1000145037,10941
1000145038,10941
1000145039,10941
1000145040,10941
1000145041,10941
1000145042,10941
1000145043,10941
1000145044,10941
1000145045,10941
1000145046,10941
1000145047,10941
1000145048,10941
1000145049,10941
1000145050,10941
1000145051,10941
1000145052,10941
1000145053,10941
1000145054,10941
1000145055,10941
1000145056,10941
1000145057,10941
1000145058,10941
1000145059,10941
1000145060,10941
1000145061,10941
1000145062,10941
1000145063,10941
1000145064,10941
1000145065,10941
1000145066,10941
1000145067,10941
1000145068,10941
1000145069,10941
1000145070,10941
1000145071,10941
1000145072,10941
1000145073,10941
1000145074,10941
1000145075,10941
1000145076,10941
1000145077,10941
1000145078,10941
1000145079,10941
1000145080,10941
1000145081,10941
1000145082,10941
1000145083,10941
1000145084,10941
1000145085,10941
1000145086,10941
1000145087,10941
1000145088,10941
1000145089,10941
1000145090,10941
1000145091,10941
1000145092,10941
1000145093,10941
1000145094,10941
1000145095,10941
1000145096,10941
1000145097,10941
1000145098,10941
1000145099,10941
1000145100,10941
1000145101,10941
1000145102,10941
1000145103,10941
1000145104,10941
1000145105,10941
1000145106,10941
1000145107,10941
1000145108,10941
1000145109,10941
1000145110,10941
1000145111,10941
1000145112,10941
1000145113,10941
1000145114,10941
1000145115,10941
1000145116,10941
1000145117,10941
1000145118,10941
1000145119,10941
1000145120,10941
1000145121,10941
1000145122,10941
1000145123,10941
1000145124,10941
1000145125,10941
1000145126,10941
1000145127,10941
1000145128,10941
1000145129,10941
1000145130,10941
1000145131,10941
1000145132,10941
1000145133,10941
1000145134,10941
1000145135,10941
1000145136,10941
1000145137,10941
1000145138,10941
1000145139,10941
1000145140,10941
1000145141,10941
1000145142,10941
1000145143,10941
1000145144,10941
1000145145,10941
1000145146,10941
1000145147,10941
1000145148,10941
1000145149,10941
1000145150,10941
1000145151,10941
1000145152,10941
1000145153,10941
1000145154,10941
1000145155,10941
1000145156,10941
1000145157,10941
1000145158,10941
1000145159,10941
1000145160,10941
1000145161,10941
1000145162,10941
1000145163,10941
1000145164,10941
1000145165,10941
1000145166,10941
1000145167,10941
1000145168,10941
1000145169,10941
1000145170,10941
1000145171,10941
1000145172,10941
1000145173,10941
1000145174,10941
1000145175,10941
1000145176,10941
1000145177,10941
1000145178,10941
1000145179,10941
1000145180,10941
1000145181,10941
1000145182,10941
1000145183,10941
1000145184,10941
1000145185,10941
1000145186,10941
1000145187,10941
1000145188,10941
1000145189,10941
1000145190,10941
1000145191,10941
1000145192,10941
1000145193,10941
1000145194,10941
1000145195,10941
1000145196,10941
1000145197,10941
1000145198,10941
1000145199,10941
1000145200,10941
1000145201,10941
1000145202,10941
1000145203,10941
1000145204,10941
1000145205,10941
1000145206,10941
1000145207,10941
1000145208,10941
1000145209,10941
1000145210,10941
1000145211,10941
1000145212,10941
1000145213,10941
1000145214,10941
1000145215,10941
1000145216,10941
1000145217,10941
1000145218,10941
1000145219,10941
1000145220,10941
1000145221,10941
1000145222,10941
1000145223,10941
1000145224,10941
1000145225,10941
1000145226,10941
1000145227,10941
1000145228,10941
1000145229,10941
1000145230,10941
1000145231,10941
1000145232,10941
1000145233,10941
1000145234,10941
1000145235,10941
1000145236,10941
1000145237,10941
1000145238,10941
1000145239,10941
1000145240,10941
1000145241,10941
1000145242,10941
1000145243,10941
1000145244,10941
1000145245,10941
1000145246,10941
1000145247,10941
1000145248,10941
1000145249,10941
1000145250,10941
1000145251,10941
1000145252,10941
1000145253,10941
1000145254,10941
1000145255,10941
1000145256,10941
1000145257,10941
1000145258,10941
1000145259,10941
1000145260,10941
1000145261,10941
1000145262,10941
1000145263,10941
1000145264,10941
1000145265,10941
1000145266,10941
1000145267,10941
1000145268,10941
1000145269,10941
1000145270,10941
1000145271,10941
1000145272,10941
1000145273,10941
1000145274,10941
1000145275,10941
1000145276,10941
1000145277,10941
1000145278,10941
1000145279,10941
1000145280,10941
1000145281,10941
1000145282,10941
1000145283,10941
1000145284,10941
1000145285,10941
1000145286,10941
1000145287,10941
1000145288,10941
1000145289,10941
1000145290,10941
1000145291,10941
1000145292,10941
1000145293,10941
1000145294,10941
1000145295,10941
1000145296,10941
1000145297,10941
1000145298,10941
1000145299,10941
1000145300,10941
1000145301,10941
1000145302,10941
1000145303,10941
1000145304,10941
1000145305,10941
1000145306,10941
1000145307,10941
1000145308,10941
1000145309,10941
1000145310,10941
1000145311,10941
1000145312,10941
1000145313,10941
1000145314,10941
1000145315,10941
1000145316,10941
1000145317,10941
1000145318,10941
1000145319,10941
1000145320,10941
1000145321,10941
1000145322,10941
1000145323,10941
1000145324,10941
1000145325,10941
1000145326,10941
1000145327,10941
1000145328,10941
1000145329,10941
1000145330,10941
1000145331,10941
1000145332,10941
1000145333,10941
1000145334,10941
1000145335,10941
1000145336,10941
1000145337,10941
1000145338,10941
1000145339,10941
1000145340,10941
1000145341,10941
1000145342,10941
1000145343,10941
1000145344,10941
1000145345,10941
1000145346,10941
1000145347,10941
1000145348,10941
1000145349,10941
1000145350,10941
1000145351,10941
1000145352,10941
1000145353,10941
1000145354,10941
1000145355,10941
1000145356,10941
1000145357,10941
1000145358,10941
1000145359,10941
1000145360,10941
1000145361,10941
1000145362,10941
1000145363,10941
1000145364,10941
1000145365,10941
1000145366,10941
1000145367,10941
1000145368,10941
1000145369,10941
1000145370,10941
1000145371,10941
1000145372,10941
1000145373,10941
1000145374,10941
1000145375,10941
1000145376,10941
1000145377,10941
1000145378,10941
1000145379,10941
1000145380,10941
1000145381,10941
1000145382,10941
1000145383,10941
1000145384,10941
1000145385,10941
1000145386,10941
1000145387,10941
1000145388,10941
1000145389,10941
1000145390,10941
1000145391,10941
1000145392,10941
1000145393,10941
1000145394,10941
1000145395,10941
1000145396,10941
1000145397,10941
1000145398,10941
1000145399,10941
1000145400,10941
1000145401,10941
1000145402,10941
1000145403,10941
1000145404,10941
1000145405,10941
1000145406,10941
1000145407,10941
1000145408,10941
1000145409,10941
1000145410,10941
1000145411,10941
1000145412,10941
1000145413,10941
1000145414,10941
1000145415,10941
1000145416,10941
1000145417,10941
1000145418,10941
1000145419,10941
1000145420,10941
1000145421,10941
1000145422,10941
1000145423,10941
1000145424,10941
1000145425,10941
1000145426,10941
1000145427,10941
1000145428,10941
1000145429,10941
1000145430,10941
1000145431,10941
1000145432,10941
1000145433,10941
1000145434,10941
1000145435,10941
1000145436,10941
1000145437,10941
1000145438,10941
1000145439,10941
1000145440,10941
1000145441,10941
1000145442,10941
1000145443,10941
1000145444,10941
1000145445,10941
1000145446,10941
1000145447,10941
1000145448,10941
1000145449,10941
1000145450,10941
1000145451,10941
1000145452,10941
1000145453,10941
1000145454,10941
1000145455,10941
1000145456,10941
1000145457,10941
1000145458,10941
1000145459,10941
1000145460,10941
1000145461,10941
1000145462,10941
1000145463,10941
1000145464,10941
1000145465,10941
1000145466,10941
1000145467,10941
1000145468,10941
1000145469,10941
1000145470,10941
1000145471,10941
1000145472,10941
1000145473,10941
1000145474,10941
1000145475,10941
1000145476,10941
1000145477,10941
1000145478,10941
1000145479,10941
1000145480,10941
1000145481,10941
1000145482,10941
1000145483,10941
1000145484,10941
1000145485,10941
1000145486,10941
1000145487,10941
1000145488,10941
1000145489,10941
1000145490,10941
1000145491,10941
1000145492,10941
1000145493,10941
1000145494,10941
1000145495,10941
1000145496,10941
1000145497,10941
1000145498,10941
1000145499,10941
1000145500,10941
1000145501,10941
1000145502,10941
1000145503,10941
1000145504,10941
1000145505,10941
1000145506,10941
1000145507,10941
1000145508,10941
1000145509,10941
1000145510,10941
1000145511,10941
1000145512,10941
1000145513,10941
1000145514,10941
1000145515,10941
1000145516,10941
1000145517,10941
1000145518,10941
1000145519,10941
1000145520,10941
1000145521,10941
1000145522,10941
1000145523,10941
1000145524,10941
1000145525,10941
1000145526,10941
1000145527,10941
1000145528,10941
1000145529,10941
1000145530,10941
1000145531,10941
1000145532,10941
1000145533,10941
1000145534,10941
1000145535,10941
1000145536,10941
1000145537,10941
1000145538,10941
1000145539,10941
1000145540,10941
1000145541,10941
1000145542,10941
1000145543,10941
1000145544,10941
1000145545,10941
1000145546,10941
1000145547,10941
1000145548,10941
1000145549,10941
1000145550,10941
1000145551,10941
1000145552,10941
1000145553,10941
1000145554,10941
1000145555,10941
1000145556,10941
1000145557,10941
1000145558,10941
1000145559,10941
1000145560,10941
1000145561,10941
1000145562,10941
1000145563,10941
1000145564,10941
1000145565,10941
1000145566,10941
1000145567,10941
1000145568,10941
